date,level,x,y,z
2023/02/28 14:01:23,logs_a,3.59,0.74,1.111677592883.278764
2023/02/28 14:01:23,logs_a,3.81,0.92,-0.321677592883.279736
2023/02/28 14:01:23,logs_a,-0.75,7.86,1.011677592883.280607
2023/02/28 14:01:23,logs_a,5.24,9.05,0.661677592883.281514
2023/02/28 14:01:23,logs_a,-0.07,0.02,0.011677592883.368500
2023/02/28 14:01:23,logs_a,0.05,0.01,-0.051677592883.370462
2023/02/28 14:01:23,logs_a,3.32,1.42,0.621677592883.372153
2023/02/28 14:01:23,logs_a,3.69,1.28,0.471677592883.373137
2023/02/28 14:01:23,logs_a,-0.75,7.77,1.71677592883.374049
2023/02/28 14:01:23,logs_a,4.94,7.57,2.211677592883.374985
2023/02/28 14:01:23,logs_a,2.04,5.23,-7.421677592883.375870
2023/02/28 14:01:23,logs_a,-0.07,0.02,0.011677592883.472218
2023/02/28 14:01:23,logs_a,0.05,0.01,-0.051677592883.474168
2023/02/28 14:01:23,logs_a,3.34,1.41,0.671677592883.475546
2023/02/28 14:01:23,logs_a,3.56,1.46,0.81677592883.476505
2023/02/28 14:01:23,logs_a,-0.75,7.93,0.821677592883.477451
2023/02/28 14:01:23,logs_a,4.94,7.61,2.061677592883.478369
2023/02/28 14:01:23,logs_a,2.04,4.77,-7.721677592883.479350
2023/02/28 14:01:23,logs_a,5.24,9.06,0.391677592883.480359
2023/02/28 14:01:23,logs_a,-1.72,8.96,0.741677592883.481301
2023/02/28 14:01:23,logs_a,-0.07,0.02,0.011677592883.569208
2023/02/28 14:01:23,logs_a,0.05,0.01,-0.051677592883.571487
2023/02/28 14:01:23,logs_a,3.32,1.54,0.151677592883.572736
2023/02/28 14:01:23,logs_a,3.66,1.29,0.431677592883.573765
2023/02/28 14:01:23,logs_a,-0.75,7.81,1.471677592883.574587
2023/02/28 14:01:23,logs_a,-0.07,0.02,0.011677592883.662438
2023/02/28 14:01:23,logs_a,0.05,0.01,-0.051677592883.663987
2023/02/28 14:01:23,logs_a,3.34,1.44,0.591677592883.665150
2023/02/28 14:01:23,logs_a,3.64,1.16,0.71677592883.666434
2023/02/28 14:01:23,logs_a,-0.07,0.02,0.011677592883.763238
2023/02/28 14:01:23,logs_a,0.05,0.01,-0.051677592883.764512
2023/02/28 14:01:23,logs_a,3.66,1.18,0.671677592883.766050
2023/02/28 14:01:23,logs_a,-0.75,7.7,1.981677592883.767652
2023/02/28 14:01:23,logs_a,-0.07,0.02,0.011677592883.870593
2023/02/28 14:01:23,logs_a,0.05,0.01,-0.051677592883.871768
2023/02/28 14:01:23,logs_a,3.32,1.44,0.581677592883.872810
2023/02/28 14:01:23,logs_a,3.66,1.21,0.621677592883.873793
2023/02/28 14:01:23,logs_a,-0.5,7.63,2.311677592883.874931
2023/02/28 14:01:23,logs_a,4.94,7.46,2.551677592883.875789
2023/02/28 14:01:23,logs_a,2.04,4.69,-7.771677592883.876571
2023/02/28 14:01:23,logs_a,-0.07,0.02,0.011677592883.967917
2023/02/28 14:01:23,logs_a,0.05,0.01,-0.051677592883.969961
2023/02/28 14:01:23,logs_a,3.32,1.53,0.251677592883.971212
2023/02/28 14:01:23,logs_a,3.54,1.41,0.861677592883.972269
2023/02/28 14:01:23,logs_a,-0.75,7.82,1.281677592883.973346
2023/02/28 14:01:23,logs_a,4.94,7.58,2.151677592883.974479
2023/02/28 14:01:23,logs_a,2.04,4.55,-7.851677592883.975592
2023/02/28 14:01:24,logs_a,-0.07,0.02,0.011677592884.070729
2023/02/28 14:01:24,logs_a,0.05,0.01,-0.051677592884.072470
2023/02/28 14:01:24,logs_a,3.32,1.53,0.231677592884.073816
2023/02/28 14:01:24,logs_a,0.48,5.1,0.111677592884.075191
2023/02/28 14:01:24,logs_a,4.94,7.47,2.511677592884.076475
2023/02/28 14:01:24,logs_a,2.04,4.73,-7.751677592884.077688
2023/02/28 14:01:24,logs_a,-0.07,0.02,0.011677592884.166850
2023/02/28 14:01:24,logs_a,0.05,0.01,-0.051677592884.168308
2023/02/28 14:01:24,logs_a,3.21,1.74,0.331677592884.169751
2023/02/28 14:01:24,logs_a,-0.75,7.86,1.341677592884.170858
2023/02/28 14:01:24,logs_a,4.96,7.64,2.031677592884.171813
2023/02/28 14:01:24,logs_a,2.04,5.04,-7.581677592884.172768
2023/02/28 14:01:24,logs_a,-0.07,0.02,0.011677592884.268123
2023/02/28 14:01:24,logs_a,0.05,0.01,-0.051677592884.269523
2023/02/28 14:01:24,logs_a,3.21,1.71,0.491677592884.270744
2023/02/28 14:01:24,logs_a,-0.74,7.87,0.71677592884.271753
2023/02/28 14:01:24,logs_a,2.23,4.48,6.161677592884.272794
2023/02/28 14:01:24,logs_a,4.94,7.55,2.281677592884.273813
2023/02/28 14:01:24,logs_a,2.33,3.65,-8.231677592884.274842
2023/02/28 14:01:24,logs_a,-0.07,0.02,0.011677592884.363811
2023/02/28 14:01:24,logs_a,0.05,0.01,-0.051677592884.365449
2023/02/28 14:01:24,logs_a,3.62,1.08,0.81677592884.366884
2023/02/28 14:01:24,logs_a,-1.0,7.69,1.781677592884.368239
2023/02/28 14:01:24,logs_a,-0.07,0.02,0.011677592884.466779
2023/02/28 14:01:24,logs_a,0.05,0.01,-0.051677592884.468269
2023/02/28 14:01:24,logs_a,3.23,1.71,0.521677592884.469713
2023/02/28 14:01:24,logs_a,3.62,0.89,1.011677592884.470777
2023/02/28 14:01:24,logs_a,-1.0,7.75,1.531677592884.471967
2023/02/28 14:01:24,logs_a,4.94,7.63,1.991677592884.473122
2023/02/28 14:01:24,logs_a,2.04,5.71,-7.061677592884.474159
2023/02/28 14:01:24,logs_a,-0.07,0.02,0.011677592884.568148
2023/02/28 14:01:24,logs_a,0.05,0.01,-0.051677592884.570096
2023/02/28 14:01:24,logs_a,3.23,1.74,0.411677592884.571336
2023/02/28 14:01:24,logs_a,3.56,1.57,0.551677592884.572500
2023/02/28 14:01:24,logs_a,-0.74,7.71,1.621677592884.573554
2023/02/28 14:01:24,logs_a,4.94,7.62,2.011677592884.574652
2023/02/28 14:01:24,logs_a,2.04,4.91,-7.641677592884.575676
2023/02/28 14:01:24,logs_a,-0.07,0.02,0.011677592884.670578
2023/02/28 14:01:24,logs_a,0.05,0.01,-0.051677592884.671741
2023/02/28 14:01:24,logs_a,3.23,1.78,0.161677592884.672842
2023/02/28 14:01:24,logs_a,3.52,1.64,0.131677592884.674285
2023/02/28 14:01:24,logs_a,3.11,1.29,2.131677592884.675742
2023/02/28 14:01:24,logs_a,-0.75,3.75,1.11677592884.676884
2023/02/28 14:01:24,logs_a,4.94,7.57,2.181677592884.677914
2023/02/28 14:01:24,logs_a,2.04,4.7,-7.761677592884.678972
2023/02/28 14:01:24,logs_a,-0.07,0.02,0.011677592884.762526
2023/02/28 14:01:24,logs_a,0.05,0.01,-0.051677592884.764055
2023/02/28 14:01:24,logs_a,3.32,1.5,0.381677592884.764988
2023/02/28 14:01:24,logs_a,3.64,1.24,0.531677592884.766024
2023/02/28 14:01:24,logs_a,-0.07,0.02,0.011677592884.868903
2023/02/28 14:01:24,logs_a,0.05,0.01,-0.051677592884.870546
2023/02/28 14:01:24,logs_a,3.59,1.12,0.731677592884.872034
2023/02/28 14:01:24,logs_a,3.59,1.67,0.141677592884.873227
2023/02/28 14:01:24,logs_a,4.94,7.62,2.031677592884.874313
2023/02/28 14:01:24,logs_a,2.04,5.49,-7.231677592884.875528
2023/02/28 14:01:24,logs_a,-9.79,8.04,5.011677592884.876603
2023/02/28 14:01:24,logs_a,-0.07,0.02,0.011677592884.967625
2023/02/28 14:01:24,logs_a,0.05,0.01,-0.051677592884.969281
2023/02/28 14:01:24,logs_a,3.32,1.47,0.481677592884.970396
2023/02/28 14:01:24,logs_a,4.96,7.67,1.921677592884.971555
2023/02/28 14:01:24,logs_a,2.04,5.11,-7.531677592884.972628
2023/02/28 14:01:25,logs_a,-0.07,0.02,0.011677592885.068206
2023/02/28 14:01:25,logs_a,0.05,0.01,-0.051677592885.070196
2023/02/28 14:01:25,logs_a,3.21,1.76,-0.21677592885.071424
2023/02/28 14:01:25,logs_a,4.96,7.64,2.031677592885.072583
2023/02/28 14:01:25,logs_a,2.04,5.64,-7.151677592885.073634
2023/02/28 14:01:25,logs_a,-9.79,8.3,4.561677592885.074747
2023/02/28 14:01:25,logs_a,-1.19,7.24,2.051677592885.075855
2023/02/28 14:01:25,logs_a,-0.07,0.02,0.011677592885.169102
2023/02/28 14:01:25,logs_a,0.05,0.01,-0.051677592885.170689
2023/02/28 14:01:25,logs_a,3.21,1.74,0.341677592885.172477
2023/02/28 14:01:25,logs_a,3.52,1.46,0.741677592885.173584
2023/02/28 14:01:25,logs_a,4.94,7.59,2.131677592885.174613
2023/02/28 14:01:25,logs_a,2.04,4.66,-7.791677592885.175667
2023/02/28 14:01:25,logs_a,-0.07,0.02,0.011677592885.268538
2023/02/28 14:01:25,logs_a,0.05,0.01,-0.051677592885.270650
2023/02/28 14:01:25,logs_a,3.23,1.73,0.451677592885.271790
2023/02/28 14:01:25,logs_a,3.62,1.23,0.531677592885.273005
2023/02/28 14:01:25,logs_a,4.94,7.56,2.241677592885.274076
2023/02/28 14:01:25,logs_a,2.04,5.16,-7.471677592885.275196
2023/02/28 14:01:25,logs_a,-0.07,0.02,0.011677592885.369857
2023/02/28 14:01:25,logs_a,0.05,0.01,-0.051677592885.371593
2023/02/28 14:01:25,logs_a,3.56,1.31,1.021677592885.372940
2023/02/28 14:01:25,logs_a,4.94,7.54,2.31677592885.374167
2023/02/28 14:01:25,logs_a,2.04,5.79,-7.01677592885.375377
2023/02/28 14:01:25,logs_a,5.58,8.89,0.281677592885.376575
2023/02/28 14:01:25,logs_a,-0.07,0.02,0.011677592885.469074
2023/02/28 14:01:25,logs_a,0.05,0.01,-0.051677592885.470626
2023/02/28 14:01:25,logs_a,1.58,0.59,-0.01677592885.471967
2023/02/28 14:01:25,logs_a,3.42,1.87,0.311677592885.474056
2023/02/28 14:01:25,logs_a,-1.46,7.34,2.061677592885.475566
2023/02/28 14:01:25,logs_a,4.94,7.52,2.351677592885.476944
2023/02/28 14:01:25,logs_a,2.04,6.01,-6.811677592885.478262
2023/02/28 14:01:25,logs_a,5.91,8.65,-0.751677592885.479608
2023/02/28 14:01:25,logs_a,2.3,7.4,7.091677592885.480767
2023/02/28 14:01:25,logs_a,-1.43,7.3,1.771677592885.481965
2023/02/28 14:01:25,logs_a,-0.07,0.02,0.011677592885.566962
2023/02/28 14:01:25,logs_a,0.05,0.01,-0.051677592885.568238
2023/02/28 14:01:25,logs_a,1.63,0.31,0.281677592885.569044
2023/02/28 14:01:25,logs_a,3.21,1.77,-0.131677592885.576580
2023/02/28 14:01:25,logs_a,3.52,1.63,-0.221677592885.577774
2023/02/28 14:01:25,logs_a,4.94,7.59,2.121677592885.578788
2023/02/28 14:01:25,logs_a,2.04,4.87,-7.661677592885.579850
2023/02/28 14:01:25,logs_a,-1.42,7.37,1.011677592885.580868
2023/02/28 14:01:25,logs_a,-0.07,0.02,0.011677592885.673485
2023/02/28 14:01:25,logs_a,0.05,0.01,-0.051677592885.675277
2023/02/28 14:01:25,logs_a,3.21,1.74,0.341677592885.677018
2023/02/28 14:01:25,logs_a,4.94,7.59,2.131677592885.678654
2023/02/28 14:01:25,logs_a,2.33,3.44,-8.331677592885.680342
2023/02/28 14:01:25,logs_a,-0.07,0.02,0.011677592885.774757
2023/02/28 14:01:25,logs_a,0.05,0.01,-0.051677592885.776797
2023/02/28 14:01:25,logs_a,3.32,1.49,0.411677592885.778215
2023/02/28 14:01:25,logs_a,4.94,7.57,2.211677592885.779496
2023/02/28 14:01:25,logs_a,2.04,5.38,-7.311677592885.780757
2023/02/28 14:01:25,logs_a,1.45,0.2,0.781677592885.782079
2023/02/28 14:01:25,logs_a,-1.41,6.85,2.761677592885.783887
2023/02/28 14:01:25,logs_a,-0.07,0.02,0.011677592885.874684
2023/02/28 14:01:25,logs_a,0.05,0.01,-0.051677592885.876528
2023/02/28 14:01:25,logs_a,3.21,1.73,0.381677592885.878245
2023/02/28 14:01:25,logs_a,4.96,7.67,1.911677592885.880067
2023/02/28 14:01:25,logs_a,2.04,4.51,-7.911677592885.882132
2023/02/28 14:01:25,logs_a,-9.37,8.39,5.241677592885.884028
2023/02/28 14:01:25,logs_a,1.28,0.56,0.431677592885.885895
2023/02/28 14:01:25,logs_a,1.42,0.86,0.281677592885.887674
2023/02/28 14:01:25,logs_a,-1.39,6.96,2.191677592885.889290
2023/02/28 14:01:25,logs_a,-0.07,0.02,0.011677592885.978491
2023/02/28 14:01:25,logs_a,0.05,0.01,-0.051677592885.980425
2023/02/28 14:01:25,logs_a,1.32,0.64,0.361677592885.983169
2023/02/28 14:01:25,logs_a,1.33,1.29,-0.031677592885.984964
2023/02/28 14:01:26,logs_a,-0.07,0.02,0.011677592886.073106
2023/02/28 14:01:26,logs_a,0.05,0.01,-0.051677592886.074874
2023/02/28 14:01:26,logs_a,3.34,1.35,0.781677592886.076285
2023/02/28 14:01:26,logs_a,3.64,1.28,0.431677592886.077613
2023/02/28 14:01:26,logs_a,4.92,9.26,0.441677592886.078871
2023/02/28 14:01:26,logs_a,4.3,17.8,7.141677592886.080214
2023/02/28 14:01:26,logs_a,1.28,0.9,0.491677592886.081699
2023/02/28 14:01:26,logs_a,0.66,0.99,-1.121677592886.083240
2023/02/28 14:01:26,logs_a,1.39,0.74,0.831677592886.084682
2023/02/28 14:01:26,logs_a,1.59,1.01,0.981677592886.085910
2023/02/28 14:01:26,logs_a,-1.81,6.77,1.851677592886.087085
2023/02/28 14:01:26,logs_a,-0.07,0.02,0.011677592886.166163
2023/02/28 14:01:26,logs_a,0.05,0.01,-0.051677592886.167121
2023/02/28 14:01:26,logs_a,1.32,1.11,0.631677592886.168082
2023/02/28 14:01:26,logs_a,3.48,0.99,0.831677592886.168826
2023/02/28 14:01:26,logs_a,3.62,1.03,0.861677592886.169513
2023/02/28 14:01:26,logs_a,4.92,9.26,0.541677592886.170317
2023/02/28 14:01:26,logs_a,1.38,1.07,0.991677592886.171190
2023/02/28 14:01:26,logs_a,1.55,0.96,0.551677592886.172016
2023/02/28 14:01:26,logs_a,-1.78,6.62,1.971677592886.172897
2023/02/28 14:01:26,logs_a,-0.07,0.02,0.011677592886.277314
2023/02/28 14:01:26,logs_a,0.05,0.01,-0.051677592886.279397
2023/02/28 14:01:26,logs_a,3.32,1.34,0.781677592886.281209
2023/02/28 14:01:26,logs_a,3.5,1.26,1.041677592886.283085
2023/02/28 14:01:26,logs_a,5.19,3.14,1.041677592886.284887
2023/02/28 14:01:26,logs_a,2.46,7.22,1.91677592886.286741
2023/02/28 14:01:26,logs_a,1.41,1.06,0.651677592886.288319
2023/02/28 14:01:26,logs_a,-1.75,6.49,1.891677592886.289946
2023/02/28 14:01:26,logs_a,1.55,1.23,0.151677592886.291548
2023/02/28 14:01:26,logs_a,-1.79,6.62,2.041677592886.293087
2023/02/28 14:01:26,logs_a,-0.07,0.02,0.011677592886.375981
2023/02/28 14:01:26,logs_a,0.05,0.01,-0.051677592886.378131
2023/02/28 14:01:26,logs_a,3.46,0.92,0.91677592886.380073
2023/02/28 14:01:26,logs_a,3.52,0.1,1.641677592886.381816
2023/02/28 14:01:26,logs_a,1.58,1.24,0.631677592886.383455
2023/02/28 14:01:26,logs_a,-1.81,6.98,0.461677592886.384876
2023/02/28 14:01:26,logs_a,-2.03,6.5,2.371677592886.385967
2023/02/28 14:01:26,logs_a,-0.07,0.02,0.011677592886.474324
2023/02/28 14:01:26,logs_a,0.05,0.01,-0.051677592886.476497
2023/02/28 14:01:26,logs_a,1.45,1.28,-0.041677592886.477792
2023/02/28 14:01:26,logs_a,3.56,1.4,0.891677592886.479117
2023/02/28 14:01:26,logs_a,1.43,1.78,0.221677592886.480352
2023/02/28 14:01:26,logs_a,-0.07,0.02,0.011677592886.576917
2023/02/28 14:01:26,logs_a,0.05,0.01,-0.051677592886.578790
2023/02/28 14:01:26,logs_a,1.35,1.31,0.071677592886.580312
2023/02/28 14:01:26,logs_a,1.35,1.96,-0.31677592886.581571
2023/02/28 14:01:26,logs_a,3.34,1.36,0.761677592886.582933
2023/02/28 14:01:26,logs_a,3.52,1.51,0.641677592886.584527
2023/02/28 14:01:26,logs_a,1.32,0.37,1.91677592886.586230
2023/02/28 14:01:26,logs_a,-2.16,6.28,1.911677592886.588363
2023/02/28 14:01:26,logs_a,-0.07,0.02,0.011677592886.674751
2023/02/28 14:01:26,logs_a,0.05,0.01,-0.051677592886.676654
2023/02/28 14:01:26,logs_a,1.33,1.96,0.081677592886.677991
2023/02/28 14:01:26,logs_a,3.69,1.33,0.321677592886.679612
2023/02/28 14:01:26,logs_a,-9.37,8.79,4.541677592886.680981
2023/02/28 14:01:26,logs_a,1.31,1.37,0.181677592886.683109
2023/02/28 14:01:26,logs_a,1.38,1.58,0.991677592886.685398
2023/02/28 14:01:26,logs_a,1.26,1.63,0.521677592886.687157
2023/02/28 14:01:26,logs_a,1.37,1.87,0.771677592886.688378
2023/02/28 14:01:26,logs_a,-2.38,6.22,1.841677592886.689687
2023/02/28 14:01:26,logs_a,-0.07,0.02,0.011677592886.776303
2023/02/28 14:01:26,logs_a,0.05,0.01,-0.051677592886.778454
2023/02/28 14:01:26,logs_a,1.35,1.95,0.351677592886.779697
2023/02/28 14:01:26,logs_a,3.34,1.39,0.711677592886.781222
2023/02/28 14:01:26,logs_a,3.5,1.25,1.041677592886.782245
2023/02/28 14:01:26,logs_a,5.25,7.6,1.321677592886.783080
2023/02/28 14:01:26,logs_a,2.33,2.64,-8.641677592886.783856
2023/02/28 14:01:26,logs_a,-9.79,7.98,5.111677592886.784716
2023/02/28 14:01:26,logs_a,1.1,2.04,0.981677592886.785575
2023/02/28 14:01:26,logs_a,1.3,1.57,0.411677592886.786503
2023/02/28 14:01:26,logs_a,1.63,1.74,0.71677592886.787753
2023/02/28 14:01:26,logs_a,-1.98,6.73,0.451677592886.789293
2023/02/28 14:01:26,logs_a,-2.12,6.2,1.781677592886.790593
2023/02/28 14:01:26,logs_a,-0.07,0.02,0.011677592886.877502
2023/02/28 14:01:26,logs_a,0.05,0.01,-0.051677592886.879810
2023/02/28 14:01:26,logs_a,1.36,1.87,0.721677592886.880980
2023/02/28 14:01:26,logs_a,3.52,1.12,1.21677592886.882117
2023/02/28 14:01:26,logs_a,4.96,7.58,2.241677592886.883539
2023/02/28 14:01:26,logs_a,2.04,5.67,-7.121677592886.884930
2023/02/28 14:01:26,logs_a,1.14,1.86,0.641677592886.886173
2023/02/28 14:01:26,logs_a,1.13,1.7,0.61677592886.887883
2023/02/28 14:01:26,logs_a,1.25,1.91,1.011677592886.889650
2023/02/28 14:01:26,logs_a,1.58,1.9,1.01677592886.890893
2023/02/28 14:01:26,logs_a,1.16,2.01,0.11677592886.891914
2023/02/28 14:01:26,logs_a,-2.1,6.13,1.771677592886.892936
2023/02/28 14:01:26,logs_a,-0.07,0.02,0.011677592886.974502
2023/02/28 14:01:26,logs_a,0.05,0.01,-0.051677592886.976639
2023/02/28 14:01:26,logs_a,4.96,7.72,1.681677592886.977902
2023/02/28 14:01:26,logs_a,2.04,5.58,-7.191677592886.979016
2023/02/28 14:01:26,logs_a,1.3,1.97,0.641677592886.980313
2023/02/28 14:01:26,logs_a,1.24,2.15,0.911677592886.981407
2023/02/28 14:01:26,logs_a,1.11,1.83,0.61677592886.982486
2023/02/28 14:01:26,logs_a,1.49,1.91,1.421677592886.983531
2023/02/28 14:01:26,logs_a,1.13,2.33,0.041677592886.984618
2023/02/28 14:01:26,logs_a,-2.07,5.96,2.01677592886.985648
2023/02/28 14:01:27,logs_a,-0.07,0.02,0.011677592887.075437
2023/02/28 14:01:27,logs_a,0.05,0.01,-0.051677592887.077467
2023/02/28 14:01:27,logs_a,3.5,1.11,1.21677592887.078594
2023/02/28 14:01:27,logs_a,2.46,7.23,1.891677592887.079982
2023/02/28 14:01:27,logs_a,1.26,2.09,0.61677592887.081114
2023/02/28 14:01:27,logs_a,1.09,1.94,0.651677592887.082227
2023/02/28 14:01:27,logs_a,1.22,2.49,0.241677592887.083283
2023/02/28 14:01:27,logs_a,1.01,2.74,0.21677592887.084388
2023/02/28 14:01:27,logs_a,-2.25,5.85,1.891677592887.085464
2023/02/28 14:01:27,logs_a,-0.07,0.02,0.011677592887.173457
2023/02/28 14:01:27,logs_a,0.05,0.01,-0.051677592887.176046
2023/02/28 14:01:27,logs_a,1.16,2.6,-0.181677592887.177973
2023/02/28 14:01:27,logs_a,3.34,1.48,0.481677592887.179811
2023/02/28 14:01:27,logs_a,3.4,0.89,1.661677592887.180998
2023/02/28 14:01:27,logs_a,4.91,9.09,1.751677592887.182174
2023/02/28 14:01:27,logs_a,1.32,2.08,0.381677592887.183325
2023/02/28 14:01:27,logs_a,1.33,2.21,0.671677592887.184379
2023/02/28 14:01:27,logs_a,-2.22,5.81,1.681677592887.185459
2023/02/28 14:01:27,logs_a,-2.45,5.88,1.481677592887.186511
2023/02/28 14:01:27,logs_a,-0.07,0.02,0.011677592887.279638
2023/02/28 14:01:27,logs_a,0.05,0.01,-0.051677592887.281580
2023/02/28 14:01:27,logs_a,3.3,1.3,0.821677592887.283400
2023/02/28 14:01:27,logs_a,3.54,1.32,0.991677592887.284696
2023/02/28 14:01:27,logs_a,4.96,7.7,1.771677592887.285989
2023/02/28 14:01:27,logs_a,2.04,4.76,-7.761677592887.287530
2023/02/28 14:01:27,logs_a,4.92,9.14,1.581677592887.289023
2023/02/28 14:01:27,logs_a,-9.37,8.69,4.741677592887.291300
2023/02/28 14:01:27,logs_a,1.42,2.37,1.251677592887.292621
2023/02/28 14:01:27,logs_a,1.14,2.29,1.151677592887.294605
2023/02/28 14:01:27,logs_a,1.29,2.22,0.311677592887.295932
2023/02/28 14:01:27,logs_a,-2.31,6.23,0.991677592887.297012
2023/02/28 14:01:27,logs_a,-2.55,5.67,0.881677592887.298027
2023/02/28 14:01:27,logs_a,-0.07,0.02,0.011677592887.375793
2023/02/28 14:01:27,logs_a,0.05,0.01,-0.051677592887.377783
2023/02/28 14:01:27,logs_a,1.44,2.55,0.941677592887.378791
2023/02/28 14:01:27,logs_a,3.54,1.46,0.781677592887.379790
2023/02/28 14:01:27,logs_a,5.23,7.64,0.851677592887.380639
2023/02/28 14:01:27,logs_a,2.04,6.85,-5.961677592887.381566
2023/02/28 14:01:27,logs_a,1.09,2.37,0.631677592887.382435
2023/02/28 14:01:27,logs_a,1.16,2.5,0.741677592887.383347
2023/02/28 14:01:27,logs_a,1.23,2.58,1.01677592887.385083
2023/02/28 14:01:27,logs_a,-2.46,6.03,0.821677592887.386480
2023/02/28 14:01:27,logs_a,-2.81,5.67,1.091677592887.387853
2023/02/28 14:01:27,logs_a,-0.07,0.02,0.011677592887.476087
2023/02/28 14:01:27,logs_a,0.05,0.01,-0.051677592887.477394
2023/02/28 14:01:27,logs_a,1.44,2.56,0.911677592887.478626
2023/02/28 14:01:27,logs_a,3.23,1.69,0.571677592887.480295
2023/02/28 14:01:27,logs_a,3.44,1.72,0.811677592887.481765
2023/02/28 14:01:27,logs_a,-2.54,5.63,0.971677592887.482874
2023/02/28 14:01:27,logs_a,4.96,7.56,2.291677592887.483980
2023/02/28 14:01:27,logs_a,2.04,5.73,-7.071677592887.485120
2023/02/28 14:01:27,logs_a,5.25,9.08,0.391677592887.486044
2023/02/28 14:01:27,logs_a,0.94,2.45,0.781677592887.487757
2023/02/28 14:01:27,logs_a,1.12,2.61,0.911677592887.489484
2023/02/28 14:01:27,logs_a,-2.79,5.62,1.121677592887.490749
2023/02/28 14:01:27,logs_a,-2.5,5.23,2.061677592887.492017
2023/02/28 14:01:27,logs_a,-0.07,0.02,0.011677592887.577497
2023/02/28 14:01:27,logs_a,0.05,0.01,-0.051677592887.580470
2023/02/28 14:01:27,logs_a,1.08,2.66,0.231677592887.581623
2023/02/28 14:01:27,logs_a,3.78,0.72,0.651677592887.582582
2023/02/28 14:01:27,logs_a,4.96,7.69,1.81677592887.583447
2023/02/28 14:01:27,logs_a,2.04,5.69,-7.111677592887.584635
2023/02/28 14:01:27,logs_a,4.92,9.26,0.511677592887.587769
2023/02/28 14:01:27,logs_a,1.14,2.73,0.671677592887.592610
2023/02/28 14:01:27,logs_a,1.26,2.59,1.741677592887.593934
2023/02/28 14:01:27,logs_a,0.11,3.12,-1.261677592887.595227
2023/02/28 14:01:27,logs_a,1.08,2.62,1.371677592887.596397
2023/02/28 14:01:27,logs_a,1.27,3.14,0.131677592887.597361
2023/02/28 14:01:27,logs_a,-2.71,5.51,0.841677592887.598287
2023/02/28 14:01:27,logs_a,-2.58,5.64,1.341677592887.599076
2023/02/28 14:01:27,logs_a,-0.07,0.02,0.011677592887.670387
2023/02/28 14:01:27,logs_a,0.05,0.01,-0.051677592887.672266
2023/02/28 14:01:27,logs_a,1.16,2.61,0.041677592887.673642
2023/02/28 14:01:27,logs_a,3.52,1.53,0.61677592887.674734
2023/02/28 14:01:27,logs_a,4.94,7.53,2.321677592887.675577
2023/02/28 14:01:27,logs_a,2.04,5.51,-7.221677592887.676430
2023/02/28 14:01:27,logs_a,4.92,9.26,0.521677592887.677223
2023/02/28 14:01:27,logs_a,1.24,2.89,0.981677592887.677942
2023/02/28 14:01:27,logs_a,-2.66,5.21,1.671677592887.678679
2023/02/28 14:01:27,logs_a,-2.54,5.53,1.431677592887.679610
2023/02/28 14:01:27,logs_a,-0.07,0.02,0.011677592887.768121
2023/02/28 14:01:27,logs_a,0.05,0.01,-0.051677592887.770036
2023/02/28 14:01:27,logs_a,1.1,3.34,0.11677592887.771087
2023/02/28 14:01:27,logs_a,3.64,1.31,0.341677592887.772085
2023/02/28 14:01:27,logs_a,-2.84,5.14,1.461677592887.772983
2023/02/28 14:01:27,logs_a,4.94,7.54,2.31677592887.774010
2023/02/28 14:01:27,logs_a,2.04,4.62,-7.821677592887.774987
2023/02/28 14:01:27,logs_a,5.25,9.08,0.481677592887.775898
2023/02/28 14:01:27,logs_a,1.19,2.67,0.131677592887.776737
2023/02/28 14:01:27,logs_a,1.05,2.92,1.251677592887.777627
2023/02/28 14:01:27,logs_a,1.23,2.81,1.861677592887.778563
2023/02/28 14:01:27,logs_a,1.2,2.69,0.21677592887.779746
2023/02/28 14:01:27,logs_a,0.09,0.41,2.921677592887.780970
2023/02/28 14:01:27,logs_a,-2.63,5.26,1.211677592887.782830
2023/02/28 14:01:27,logs_a,-0.07,0.02,0.011677592887.872870
2023/02/28 14:01:27,logs_a,0.05,0.01,-0.051677592887.874497
2023/02/28 14:01:27,logs_a,3.52,1.49,0.681677592887.876204
2023/02/28 14:01:27,logs_a,-3.02,4.93,1.741677592887.877401
2023/02/28 14:01:27,logs_a,4.94,7.55,2.271677592887.878253
2023/02/28 14:01:27,logs_a,2.04,4.16,-8.071677592887.879010
2023/02/28 14:01:27,logs_a,-9.79,8.55,4.071677592887.879910
2023/02/28 14:01:27,logs_a,0.81,3.08,0.481677592887.880803
2023/02/28 14:01:27,logs_a,0.96,2.97,1.391677592887.881726
2023/02/28 14:01:27,logs_a,1.27,2.73,2.131677592887.882634
2023/02/28 14:01:27,logs_a,1.28,2.7,2.241677592887.883587
2023/02/28 14:01:27,logs_a,1.0,3.02,0.321677592887.884660
